id;class_shape;num_faces;num_vertices;type_shape;barycenter;distance from barycenter to the origin;bounding_box_points;extent_length;extent_x;extent_y;extent_z;max_length;bounding box volume;major angle;second angle
117;Chair;28744;14372;triangles;[-3.84775253e-05 -7.08164596e-05 -3.64023307e-05];8,84343E-05;"[[-0.46775401 -0.852238   -0.410997  ]
 [ 0.47415    -0.852238   -0.410997  ]
 [-0.46775401  0.74420601 -0.410997  ]
 [-0.46775401 -0.852238    0.55845702]
 [ 0.47415     0.74420601  0.55845702]
 [-0.46775401  0.74420601  0.55845702]
 [ 0.47415    -0.852238    0.55845702]
 [ 0.47415     0.74420601 -0.410997  ]]";[0.94190401 1.59644401 0.96945402];0,941904008;1,596444011;0,96945402;1,596444011;1,457765114;-0,004588219;1,63808E-05
118;Chair;18306;9153;triangles;[-1.34948447e-04 -9.69400043e-05 -7.08794935e-05];0,000180644;"[[-0.313631   -0.83182698 -0.39066601]
 [ 0.46566001 -0.83182698 -0.39066601]
 [-0.313631    0.80572701 -0.39066601]
 [-0.313631   -0.83182698  0.39838099]
 [ 0.46566001  0.80572701  0.39838099]
 [-0.313631    0.80572701  0.39838099]
 [ 0.46566001 -0.83182698  0.39838099]
 [ 0.46566001  0.80572701 -0.39066601]]";[0.779291   1.63755399 0.789047  ];0,779291004;1,63755399;0,789047003;1,63755399;1,006927414;0,441305214;-0,189325999
119;Chair;24652;12326;triangles;[-6.24337161e-05 -9.13169289e-05 -4.51383966e-05];0,000119475;"[[-0.44381201 -0.87590402 -0.37965   ]
 [ 0.4447     -0.87590402 -0.37965   ]
 [-0.44381201  0.74465501 -0.37965   ]
 [-0.44381201 -0.87590402  0.54154903]
 [ 0.4447      0.74465501  0.54154903]
 [-0.44381201  0.74465501  0.54154903]
 [ 0.4447     -0.87590402  0.54154903]
 [ 0.4447      0.74465501 -0.37965   ]]";[0.88851202 1.62055904 0.92119902];0,888512015;1,620559037;0,921199024;1,620559037;1,326421739;0,001663191;0,696448712
120;Chair;20242;10121;triangles;[-7.46111656e-05 -1.10250763e-04 -6.92608331e-05];0,000150064;"[[-0.38085601 -0.91972601 -0.30974901]
 [ 0.390663   -0.91972601 -0.30974901]
 [-0.38085601  0.77845901 -0.30974901]
 [-0.38085601 -0.91972601  0.44059801]
 [ 0.390663    0.77845901  0.44059801]
 [-0.38085601  0.77845901  0.44059801]
 [ 0.390663   -0.91972601  0.44059801]
 [ 0.390663    0.77845901 -0.30974901]]";[0.77151901 1.69818503 0.75034702];0,771519005;1,698185027;0,750347018;1,698185027;0,983091174;0,003337229;-4,78555E-05
21;Cup;30396;15198;triangles;[-8.15053271e-05 -7.54641567e-05 -2.92490897e-05];0,000114863;"[[-0.958498   -0.565449   -0.614474  ]
 [ 0.70416403 -0.565449   -0.614474  ]
 [-0.958498    0.52352703 -0.614474  ]
 [-0.958498   -0.565449    0.62039202]
 [ 0.70416403  0.52352703  0.62039202]
 [-0.958498    0.52352703  0.62039202]
 [ 0.70416403 -0.565449    0.62039202]
 [ 0.70416403  0.52352703 -0.614474  ]]";[1.66266203 1.08897603 1.23486602];1,662662029;1,088976026;1,234866023;1,662662029;2,235847296;0,994842787;0,996894732
22;Cup;30004;15002;triangles;[-5.64073368e-05 -5.63015316e-05 -2.89143609e-05];8,47802E-05;"[[-0.82089698 -0.59836298 -0.68775803]
 [ 0.93945801 -0.59836298 -0.68775803]
 [-0.82089698  0.71009803 -0.68775803]
 [-0.82089698 -0.59836298  0.69389701]
 [ 0.93945801  0.71009803  0.69389701]
 [-0.82089698  0.71009803  0.69389701]
 [ 0.93945801 -0.59836298  0.69389701]
 [ 0.93945801  0.71009803 -0.68775803]]";[1.760355   1.30846101 1.38165504];1,760354996;1,30846101;1,381655037;1,760354996;3,18244325;0,99915279;-0,999151435
23;Cup;30074;15037;triangles;[-6.30078301e-04  4.06017210e-03 -1.57326107e-05];0,004108801;"[[-0.98817301 -0.577739   -0.71420699]
 [ 0.786336   -0.577739   -0.71420699]
 [-0.98817301  0.44876    -0.71420699]
 [-0.98817301 -0.577739    0.716959  ]
 [ 0.786336    0.44876     0.716959  ]
 [-0.98817301  0.44876     0.716959  ]
 [ 0.786336   -0.577739    0.716959  ]
 [ 0.786336    0.44876    -0.71420699]]";[1.77450901 1.026499   1.43116599];1,774509013;1,026499003;1,431165993;1,774509013;2,606914271;0,999471308;-0,836888775
24;Cup;30492;15246;triangles;[-5.60641102e-05 -5.31601051e-05 -2.69992098e-05];8,18422E-05;"[[-0.83895802 -0.63128901 -0.70098197]
 [ 0.943793   -0.63128901 -0.70098197]
 [-0.83895802  0.69964802 -0.70098197]
 [-0.83895802 -0.63128901  0.70248997]
 [ 0.943793    0.69964802  0.70248997]
 [-0.83895802  0.69964802  0.70248997]
 [ 0.943793   -0.63128901  0.70248997]
 [ 0.943793    0.69964802 -0.70098197]]";[1.78275102 1.33093703 1.40347195];1,782751024;1,330937028;1,403471947;1,782751024;3,330059079;0,999812885;0,999812693
25;Cup;30170;15087;triangles;[-6.55480361e-05 -9.07350322e-05 -3.29246123e-05];0,000116677;"[[-0.58551699 -0.88570702 -0.57135099]
 [ 0.57917202 -0.88570702 -0.57135099]
 [-0.58551699  0.82107502 -0.57135099]
 [-0.58551699 -0.88570702  0.57645798]
 [ 0.57917202  0.82107502  0.57645798]
 [-0.58551699  0.82107502  0.57645798]
 [ 0.57917202 -0.88570702  0.57645798]
 [ 0.57917202  0.82107502 -0.57135099]]";[1.164689   1.70678204 1.14780897];1,164689004;1,706782043;1,147808969;1,706782043;2,281695335;0,010770873;-0,010632291
26;Cup;30418;15209;triangles;[-4.03583043e-05 -3.49012612e-05 -1.60408263e-05];5,57153E-05;"[[-0.64336801 -0.520257   -0.77103299]
 [ 0.91259199 -0.520257   -0.77103299]
 [-0.64336801  0.523004   -0.77103299]
 [-0.64336801 -0.520257    0.71578097]
 [ 0.91259199  0.523004    0.71578097]
 [-0.64336801  0.523004    0.71578097]
 [ 0.91259199 -0.520257    0.71578097]
 [ 0.91259199  0.523004   -0.77103299]]";[1.55596    1.04326099 1.48681396];1,55596;1,043260992;1,486813962;1,55596;2,413504028;0,321948173;0,000795686
27;Cup;30274;15137;triangles;[-4.44123239e-05 -3.35846838e-05 -1.73187799e-05];5,83123E-05;"[[-0.64240402 -0.54915297 -0.66210902]
 [ 0.86370999 -0.54915297 -0.66210902]
 [-0.64240402  0.55448103 -0.66210902]
 [-0.64240402 -0.54915297  0.70345497]
 [ 0.86370999  0.55448103  0.70345497]
 [-0.64240402  0.55448103  0.70345497]
 [ 0.86370999 -0.54915297  0.70345497]
 [ 0.86370999  0.55448103 -0.66210902]]";[1.50611401 1.103634   1.36556399];1,506114006;1,103634;1,365563989;1,506114006;2,269838584;0,417621881;0,006026025
28;Cup;30140;15070;triangles;[-8.65633651e-05 -7.57838052e-05 -2.98112464e-05];0,000118849;"[[-0.95955801 -0.58228201 -0.62132698]
 [ 0.727063   -0.58228201 -0.62132698]
 [-0.95955801  0.51990402 -0.62132698]
 [-0.95955801 -0.58228201  0.62940001]
 [ 0.727063    0.51990402  0.62940001]
 [-0.95955801  0.51990402  0.62940001]
 [ 0.727063   -0.58228201  0.62940001]
 [ 0.727063    0.51990402 -0.62132698]]";[1.68662101 1.10218602 1.250727  ];1,68662101;1,102186024;1,250726998;1,68662101;2,325064099;0,995577643;0,997728079
29;Cup;30254;15127;triangles;[-4.06381754e-05 -3.41178381e-05 -2.21606431e-05];5,75029E-05;"[[-0.624264   -0.50029403 -0.650657  ]
 [ 0.93590599 -0.50029403 -0.650657  ]
 [-0.624264    0.490971   -0.650657  ]
 [-0.624264   -0.50029403  0.640459  ]
 [ 0.93590599  0.490971    0.640459  ]
 [-0.624264    0.490971    0.640459  ]
 [ 0.93590599 -0.50029403  0.640459  ]
 [ 0.93590599  0.490971   -0.650657  ]]";[1.56016999 0.99126503 1.291116  ];1,560169995;0,991265029;1,291115999;1,560169995;1,996765061;0,518766717;0,010897917
30;Cup;30008;15006;triangles;[-1.22056689e-04  1.70696519e-02 -2.40427463e-05];0,017070105;"[[-0.54237902 -0.92833298 -0.54100198]
 [ 0.54902703 -0.92833298 -0.54100198]
 [-0.54237902  0.51838797 -0.54100198]
 [-0.54237902 -0.92833298  0.55069798]
 [ 0.54902703  0.51838797  0.55069798]
 [-0.54237902  0.51838797  0.55069798]
 [ 0.54902703 -0.92833298  0.55069798]
 [ 0.54902703  0.51838797 -0.54100198]]";[1.09140605 1.44672096 1.09169996];1,091406047;1,446720958;1,091699958;1,446720958;1,723750568;0,006627497;-0,007248754
31;Cup;30454;15227;triangles;[-8.09885764e-05 -9.26455303e-05 -2.68793665e-05];0,000125956;"[[-0.963292   -0.89607    -0.64375901]
 [ 0.79341501 -0.89607    -0.64375901]
 [-0.963292    0.66949999 -0.64375901]
 [-0.963292   -0.89607     0.648166  ]
 [ 0.79341501  0.66949999  0.648166  ]
 [-0.963292    0.66949999  0.648166  ]
 [ 0.79341501 -0.89607     0.648166  ]
 [ 0.79341501  0.66949999 -0.64375901]]";[1.75670701 1.56557    1.29192501];1,756707013;1,565569997;1,291925013;1,756707013;3,553113915;0,58394702;-0,583925826
32;Cup;29502;14751;triangles;[ 2.91173734e-03  1.95074408e-02 -9.54531485e-05];0,019723782;"[[-0.61933202 -0.62852901 -0.53199297]
 [ 0.85330999 -0.62852901 -0.53199297]
 [-0.61933202  0.70440799 -0.53199297]
 [-0.61933202 -0.62852901  0.53494799]
 [ 0.85330999  0.70440799  0.53494799]
 [-0.61933202  0.70440799  0.53494799]
 [ 0.85330999 -0.62852901  0.53494799]
 [ 0.85330999  0.70440799 -0.53199297]]";[1.472642   1.332937   1.06694096];1,472642004;1,332937002;1,066940963;1,472642004;2,094340048;0,513123986;-0,513054838
33;Cup;14698;7349;triangles;[-1.18461490e-05 -5.96080437e-05  9.06612232e-05];0,000109146;"[[-0.74123597 -0.615942   -0.67457402]
 [ 0.97116601 -0.615942   -0.67457402]
 [-0.74123597  0.65071797 -0.67457402]
 [-0.74123597 -0.615942    0.67269999]
 [ 0.97116601  0.65071797  0.67269999]
 [-0.74123597  0.65071797  0.67269999]
 [ 0.97116601 -0.615942    0.67269999]
 [ 0.97116601  0.65071797 -0.67457402]]";[1.71240199 1.26665998 1.34727401];1,712401986;1,266659975;1,347274005;1,712401986;2,92227916;0,999900684;-0,999890694
34;Cup;19204;9602;triangles;[ 3.61947949e-05 -4.01507198e-05 -6.00050628e-05];8,07636E-05;"[[-0.62625301 -0.872109   -0.793881  ]
 [ 0.629673   -0.872109   -0.793881  ]
 [-0.62625301  0.70144898 -0.793881  ]
 [-0.62625301 -0.872109    0.76441801]
 [ 0.629673    0.70144898  0.76441801]
 [-0.62625301  0.70144898  0.76441801]
 [ 0.629673   -0.872109    0.76441801]
 [ 0.629673    0.70144898 -0.793881  ]]";[1.25592601 1.57355797 1.55829901];1,255926013;1,573557973;1,558299005;1,573557973;3,079623301;-0,011264827;0,707101108
35;Cup;30268;15136;triangles;[-5.49525974e-05 -1.44078989e-05 -3.28219373e-05];6,56099E-05;"[[-0.49857801 -0.88175499 -0.475519  ]
 [ 0.50088602 -0.88175499 -0.475519  ]
 [-0.49857801  0.653413   -0.475519  ]
 [-0.49857801 -0.88175499  0.47873601]
 [ 0.50088602  0.653413    0.47873601]
 [-0.49857801  0.653413    0.47873601]
 [ 0.50088602 -0.88175499  0.47873601]
 [ 0.50088602  0.653413   -0.475519  ]]";[0.99946404 1.53516799 0.95425501];0,999464035;1,535167992;0,954255015;1,535167992;1,464156597;0,005342021;-0,005357118
36;Cup;18152;9076;triangles;[ 7.41455432e-05 -3.21728398e-05 -3.12189306e-06];8,08851E-05;"[[-0.763991   -0.75379503 -0.63109499]
 [ 0.653126   -0.75379503 -0.63109499]
 [-0.763991    0.86456001 -0.63109499]
 [-0.763991   -0.75379503  0.71794897]
 [ 0.653126    0.86456001  0.71794897]
 [-0.763991    0.86456001  0.71794897]
 [ 0.653126   -0.75379503  0.71794897]
 [ 0.653126    0.86456001 -0.63109499]]";[1.417117   1.61835504 1.34904397];1,417117;1,618355036;1,349043965;1,618355036;3,093895316;0,168454523;-0,229497606
37;Cup;12540;6270;triangles;[-0.00056568 -0.00012569 -0.00079092];0,000980484;"[[-0.68779802 -0.67180198 -0.72318298]
 [ 0.66157699 -0.67180198 -0.72318298]
 [-0.68779802  0.676916   -0.72318298]
 [-0.68779802 -0.67180198  0.999318  ]
 [ 0.66157699  0.676916    0.999318  ]
 [-0.68779802  0.676916    0.999318  ]
 [ 0.66157699 -0.67180198  0.999318  ]
 [ 0.66157699  0.676916   -0.72318298]]";[1.34937501 1.34871799 1.72250098];1,34937501;1,348717988;1,72250098;1,72250098;3,134824917;0,036495818;-0,009691375
38;Cup;30128;15064;triangles;[-8.27479725e-05 -1.07964528e-04 -3.08214895e-05];0,000139476;"[[-0.90279001 -0.68393803 -0.608823  ]
 [ 0.80738503 -0.68393803 -0.608823  ]
 [-0.90279001  0.61774302 -0.608823  ]
 [-0.90279001 -0.68393803  0.62186003]
 [ 0.80738503  0.61774302  0.62186003]
 [-0.90279001  0.61774302  0.62186003]
 [ 0.80738503 -0.68393803  0.62186003]
 [ 0.80738503  0.61774302 -0.608823  ]]";[1.71017504 1.30168104 1.23068303];1,710175037;1,301681042;1,230683029;1,710175037;2,739626474;-0,124144572;-0,124141381
39;Cup;30322;15161;triangles;[-5.68988584e-05 -7.98202198e-05 -1.09854628e-04];0,00014723;"[[-0.760185   -0.498521   -0.65945101]
 [ 0.90882701 -0.498521   -0.65945101]
 [-0.760185    0.62031502 -0.65945101]
 [-0.760185   -0.498521    0.62205499]
 [ 0.90882701  0.62031502  0.62205499]
 [-0.760185    0.62031502  0.62205499]
 [ 0.90882701 -0.498521    0.62205499]
 [ 0.90882701  0.62031502 -0.65945101]]";[1.66901201 1.11883602 1.281506  ];1,66901201;1,118836015;1,281506002;1,66901201;2,39302119;0,822873898;-0,821043302
40;Cup;30326;15165;triangles;[-7.57205967e-05 -5.21779835e-05 -4.28519290e-05];0,000101452;"[[-0.514777   -0.92415297 -0.51214898]
 [ 0.51786202 -0.92415297 -0.51214898]
 [-0.514777    0.92191797 -0.51214898]
 [-0.514777   -0.92415297  0.51444602]
 [ 0.51786202  0.92191797  0.51444602]
 [-0.514777    0.92191797  0.51444602]
 [ 0.51786202 -0.92415297  0.51444602]
 [ 0.51786202  0.92191797 -0.51214898]]";[1.03263903 1.84607095 1.026595  ];1,032639027;1,846070945;1,026594996;1,846070945;1,957023608;0,000914487;0,002283848
221;Fish;14238;7121;triangles;[-2.80340864e-04 -1.14860028e-04 -8.44532497e-05];0,000314509;"[[-0.94008398 -0.30112901 -0.49203101]
 [ 0.84268701 -0.30112901 -0.49203101]
 [-0.94008398  0.29648399 -0.49203101]
 [-0.94008398 -0.30112901  0.57190597]
 [ 0.84268701  0.29648399  0.57190597]
 [-0.94008398  0.29648399  0.57190597]
 [ 0.84268701 -0.30112901  0.57190597]
 [ 0.84268701  0.29648399 -0.49203101]]";[1.78277099 0.59761301 1.06393698];1,782770991;0,597613007;1,063936979;1,782770991;1,133526046;0,994835068;0,001131988
222;Fish;10506;5255;triangles;[-5.30085362e-05 -2.18614916e-04 -1.53134570e-04];0,000272126;"[[-0.859245   -0.25474101 -0.24972001]
 [ 0.95213801 -0.25474101 -0.24972001]
 [-0.859245    0.28149301 -0.24972001]
 [-0.859245   -0.25474101  0.43338001]
 [ 0.95213801  0.28149301  0.43338001]
 [-0.859245    0.28149301  0.43338001]
 [ 0.95213801 -0.25474101  0.43338001]
 [ 0.95213801  0.28149301 -0.24972001]]";[1.81138301 0.53623402 0.68310001];1,811383009;0,536234021;0,683100015;1,811383009;0,663512255;0,999972067;0,051615168
223;Fish;13308;6656;triangles;[-0.00015749 -0.00016667 -0.00010682];0,000252968;"[[-0.80936998 -0.364122   -0.46480301]
 [ 0.96094698 -0.364122   -0.46480301]
 [-0.80936998  0.424418   -0.46480301]
 [-0.80936998 -0.364122    0.36275601]
 [ 0.96094698  0.424418    0.36275601]
 [-0.80936998  0.424418    0.36275601]
 [ 0.96094698 -0.364122    0.36275601]
 [ 0.96094698  0.424418   -0.46480301]]";[1.77031696 0.78854001 0.82755902];1,770316958;0,788540006;0,827559024;1,770316958;1,155244049;0,973286371;0,974579276
224;Fish;10118;5061;triangles;[-0.00015094 -0.00018984 -0.00016543];0,000293575;"[[-0.83996898 -0.228352   -0.40005699]
 [ 0.979541   -0.228352   -0.40005699]
 [-0.83996898  0.29079399 -0.40005699]
 [-0.83996898 -0.228352    0.22116999]
 [ 0.979541    0.29079399  0.22116999]
 [-0.83996898  0.29079399  0.22116999]
 [ 0.979541   -0.228352    0.22116999]
 [ 0.979541    0.29079399 -0.40005699]]";[1.81950998 0.51914598 0.62122698];1,819509983;0,51914598;0,621226981;1,819509983;0,586805598;0,978485383;-0,979250041
225;Fish;12148;6076;triangles;[-0.00017085 -0.00017568 -0.00011506];0,000270722;"[[-0.812895   -0.28043801 -0.51563799]
 [ 0.97680002 -0.28043801 -0.51563799]
 [-0.812895    0.33621401 -0.51563799]
 [-0.812895   -0.28043801  0.36526   ]
 [ 0.97680002  0.33621401  0.36526   ]
 [-0.812895    0.33621401  0.36526   ]
 [ 0.97680002 -0.28043801  0.36526   ]
 [ 0.97680002  0.33621401 -0.51563799]]";[1.78969502 0.61665201 0.880898  ];1,789695024;0,616652012;0,880897999;1,789695024;0,972175802;0,968250928;-0,004029593
226;Fish;10428;5216;triangles;[-0.00019479 -0.00021776 -0.00016526];0,000335665;"[[-0.91749001 -0.27020001 -0.237113  ]
 [ 0.92662799 -0.27020001 -0.237113  ]
 [-0.91749001  0.28842199 -0.237113  ]
 [-0.91749001 -0.27020001  0.37978101]
 [ 0.92662799  0.28842199  0.37978101]
 [-0.91749001  0.28842199  0.37978101]
 [ 0.92662799 -0.27020001  0.37978101]
 [ 0.92662799  0.28842199 -0.237113  ]]";[1.844118   0.558622   0.61689401];1,844117999;0,558622003;0,616894007;1,844117999;0,635502546;0,993207651;0,032711438
227;Fish;10428;5216;triangles;[-0.00019479 -0.00021776 -0.00016526];0,000335665;"[[-0.91749001 -0.27020001 -0.237113  ]
 [ 0.92662799 -0.27020001 -0.237113  ]
 [-0.91749001  0.28842199 -0.237113  ]
 [-0.91749001 -0.27020001  0.37978101]
 [ 0.92662799  0.28842199  0.37978101]
 [-0.91749001  0.28842199  0.37978101]
 [ 0.92662799 -0.27020001  0.37978101]
 [ 0.92662799  0.28842199 -0.237113  ]]";[1.844118   0.558622   0.61689401];1,844117999;0,558622003;0,616894007;1,844117999;0,635502546;0,993207651;0,032711438
228;Fish;11180;5592;triangles;[-0.00024398 -0.00013871 -0.00013712];0,00031236;"[[-0.26196    -0.83551902 -0.34877199]
 [ 0.26579401 -0.83551902 -0.34877199]
 [-0.26196     0.95674098 -0.34877199]
 [-0.26196    -0.83551902  0.439248  ]
 [ 0.26579401  0.95674098  0.439248  ]
 [-0.26196     0.95674098  0.439248  ]
 [ 0.26579401 -0.83551902  0.439248  ]
 [ 0.26579401  0.95674098 -0.34877199]]";[0.52775401 1.79225999 0.78801998];0,527754009;1,792259991;0,788019985;1,792259991;0,745366351;0,001244479;-0,354823467
229;Fish;10486;5245;triangles;[-1.79707802e-04 -1.84416535e-04 -5.51572170e-05];0,000263338;"[[-0.27669799 -0.243222   -0.951464  ]
 [ 0.287678   -0.243222   -0.951464  ]
 [-0.27669799  0.43098301 -0.951464  ]
 [-0.27669799 -0.243222    0.923361  ]
 [ 0.287678    0.43098301  0.923361  ]
 [-0.27669799  0.43098301  0.923361  ]
 [ 0.287678   -0.243222    0.923361  ]
 [ 0.287678    0.43098301 -0.951464  ]]";[0.564376   0.67420501 1.874825  ];0,564375997;0,674205005;1,874825001;1,874825001;0,713380515;0,000702262;-0,707097177
230;Fish;15142;7573;triangles;[-2.64351285e-04 -7.96409786e-05 -1.08257545e-04];0,000296554;"[[-0.94691002 -0.49532899 -0.31258801]
 [ 0.84376597 -0.49532899 -0.31258801]
 [-0.94691002  0.58611399 -0.31258801]
 [-0.94691002 -0.49532899  0.314026  ]
 [ 0.84376597  0.58611399  0.314026  ]
 [-0.94691002  0.58611399  0.314026  ]
 [ 0.84376597 -0.49532899  0.314026  ]
 [ 0.84376597  0.58611399 -0.31258801]]";[1.790676   1.08144298 0.626614  ];1,790675998;1,081442982;0,626614004;1,790675998;1,213446786;0,994129743;-0,994129734
231;Fish;12524;6264;triangles;[-0.00012778 -0.00014312 -0.00012205];0,000227392;"[[-0.815943   -0.316728   -0.45187899]
 [ 0.97258002 -0.316728   -0.45187899]
 [-0.815943    0.37073901 -0.45187899]
 [-0.815943   -0.316728    0.28534299]
 [ 0.97258002  0.37073901  0.28534299]
 [-0.815943    0.37073901  0.28534299]
 [ 0.97258002 -0.316728    0.28534299]
 [ 0.97258002  0.37073901 -0.45187899]]";[1.78852302 0.68746701 0.73722199];1,788523018;0,687467009;0,737221986;1,788523018;0,906451713;0,976961979;-0,977719036
232;Fish;10876;5440;triangles;[-0.00017899 -0.00017051 -0.00016243];0,000295797;"[[-0.855322   -0.276683   -0.31977201]
 [ 0.95205998 -0.276683   -0.31977201]
 [-0.855322    0.30417699 -0.31977201]
 [-0.855322   -0.276683    0.22679199]
 [ 0.95205998  0.30417699  0.22679199]
 [-0.855322    0.30417699  0.22679199]
 [ 0.95205998 -0.276683    0.22679199]
 [ 0.95205998  0.30417699 -0.31977201]]";[1.80738199 0.58085999 0.546564  ];1,807381988;0,580859989;0,546563998;1,807381988;0,573802496;0,9715691;-0,972713622
233;Fish;20368;10186;triangles;[-8.25189772e-05 -9.14605450e-05 -5.20482046e-05];0,000133729;"[[-0.71025598 -0.46470001 -0.59573001]
 [ 0.94937497 -0.46470001 -0.59573001]
 [-0.71025598  0.50747299 -0.59573001]
 [-0.71025598 -0.46470001  0.42504701]
 [ 0.94937497  0.50747299  0.42504701]
 [-0.71025598  0.50747299  0.42504701]
 [ 0.94937497 -0.46470001  0.42504701]
 [ 0.94937497  0.50747299 -0.59573001]]";[1.65963095 0.97217301 1.02077702];1,659630954;0,972173005;1,020777017;1,659630954;1,646971057;0,953282014;-0,956336709
234;Fish;14992;7498;triangles;[-1.69920601e-04 -1.43417490e-04 -9.96741961e-05];0,000243673;"[[-0.83177203 -0.41735199 -0.36420301]
 [ 0.97583598 -0.41735199 -0.36420301]
 [-0.83177203  0.501369   -0.36420301]
 [-0.83177203 -0.41735199  0.43848401]
 [ 0.97583598  0.501369    0.43848401]
 [-0.83177203  0.501369    0.43848401]
 [ 0.97583598 -0.41735199  0.43848401]
 [ 0.97583598  0.501369   -0.36420301]]";[1.80760801 0.91872099 0.80268702];1,807608008;0,91872099;0,802687019;1,807608008;1,333012235;0,970626584;-0,972261522
235;Fish;10496;5250;triangles;[-0.0001463  -0.00018339 -0.00015594];0,000281694;"[[-0.85608798 -0.261006   -0.462946  ]
 [ 0.96107101 -0.261006   -0.462946  ]
 [-0.85608798  0.30706599 -0.462946  ]
 [-0.85608798 -0.261006    0.243146  ]
 [ 0.96107101  0.30706599  0.243146  ]
 [-0.85608798  0.30706599  0.243146  ]
 [ 0.96107101 -0.261006    0.243146  ]
 [ 0.96107101  0.30706599 -0.462946  ]]";[1.817159   0.56807199 0.706092  ];1,817158997;0,568071991;0,706092;1,817158997;0,728882623;0,965237375;-0,96528295
236;Fish;9686;4845;triangles;[-0.00016262 -0.00019473 -0.00016647];0,00030344;"[[-0.82991099 -0.228387   -0.42097399]
 [ 0.95083499 -0.228387   -0.42097399]
 [-0.82991099  0.31183299 -0.42097399]
 [-0.82991099 -0.228387    0.29037601]
 [ 0.95083499  0.31183299  0.29037601]
 [-0.82991099  0.31183299  0.29037601]
 [ 0.95083499 -0.228387    0.29037601]
 [ 0.95083499  0.31183299 -0.42097399]]";[1.78074598 0.54021999 0.71134999];1,780745983;0,540219992;0,711349994;1,780745983;0,68431484;0,960453479;-0,963317154
